gene,gene_effect,z_score,mean,stddev
PTGES2,-0.34342432594217986,-1.4414543037611847,-0.15305224587500005,0.1320694520599385
CCL3,-0.18375515949669702,-1.4399175251750014,-0.0008231290748654236,0.12704340854494345
DLX5,-0.29744073989463166,-1.4399033187418693,-0.09799633008954009,0.13851236205175096
TOR4A,-0.3454317893843293,-1.4379232076554123,-0.06622766918068093,0.19417178797670367
CARD18,-0.054397818202434764,-1.4376505962903297,0.10768060020889515,0.11273839334088004
SCAMP3,-0.09684839157566587,-1.436924570584699,0.07412040191262316,0.11898244138084445
DYNLRB1,-3.0725686699670973,-1.436457914745082,-2.2162297495694494,0.5961461951703725
XYLT2,-0.7121925092479285,-1.4363578998910462,-0.361381406078785,0.24423655357467247
PSMA1,-2.9728974690525694,-1.4356971391921038,-2.375544010011561,0.4160720549858805
CENPJ,-0.5259832254628984,-1.4337673775734587,-0.2644886178608309,0.182382868861633
EVX2,-0.18262328305169892,-1.431920127439295,-0.0012506966113912847,0.12666389902951955
CLU,-0.15004360384499324,-1.4318831133064966,0.029127061001115607,0.12512939302173132
HUS1B,-0.03679533171007075,-1.4315108134694554,0.12153048567981121,0.11060050395718524
POMK,-0.19461191685491966,-1.4308911730768135,0.0479147853504435,0.16949346447072097
PIGV,-0.39506492969118634,-1.4287321485988824,-0.17641359135918933,0.15303871936137384
RDM1,-0.5062431034005948,-1.4267745009480588,-0.2948209678620202,0.14818188536316662
UFC1,-0.5633693054278026,-1.4256245038512032,-0.2729252864360913,0.2037310794021157
TTC4,-1.1331788309405448,-1.4228340822793053,-0.6962052537070694,0.3071149213220046
PLEKHM3,-0.09816127328503502,-1.4187982513763286,0.06063158801703072,0.11192067733944985
PSMD3,-2.442855227181036,-1.4175203723616396,-1.8653662723221769,0.4073937603427469
ADI1,-0.19020048469656792,-1.4154824668743635,0.04410627016608894,0.1655313720558106
ECSIT,-0.4534276477766599,-1.4111529212270635,-0.1911696025861416,0.18584665151844257
SNRPD1,-3.6658043380055023,-1.4103978780243076,-2.9979640971503234,0.473511943871252
E4F1,-0.8141872864209043,-1.4083890494463875,-0.4657578808829488,0.24739570765259564
FCGR2B,-0.38935037389812277,-1.40658012796793,-0.19975054351030355,0.13479490191698634
KIF18A,-2.3538798270002497,-1.4061374932649562,-1.315884862400666,0.7381888112445032
TESC,-0.07826815678722562,-1.405471627905267,0.07796046421967237,0.11115743491723354
HOGA1,-0.18943496056707063,-1.4046939824358513,-0.03779623257512375,0.10795143275903642
GNB1L,-1.3738946728684884,-1.4046182551615025,-0.8568468585737058,0.3681055777217794
CFAP44,-0.2733476229553888,-1.4036022515641284,-0.1246149247930355,0.10596498972312879
BTBD7,-0.36401697182678316,-1.4032681737816042,-0.15693278471701624,0.1475727811539437
PTPN21,-0.17935627086507644,-1.4023952299497648,-0.023693606320184406,0.11099771392581535
TRAF7,-0.4909845059748207,-1.4013870789226897,-0.14908967495840048,0.24396887637871642
CCDC170,0.0033977996403804223,-1.401123047207328,0.13755752693296094,0.09575156697335273
ANAPC15,-1.1023613353742427,-1.4004772830032683,-0.6374524389732696,0.33196461095319896
CEP295,-0.49248800219562205,-1.3985455964355675,-0.21731490579360083,0.1967566142307744
MRPL36,-1.023708076324413,-1.3968912253823267,-0.6401739926466249,0.27456259779483944
FRAT2,-0.3709456446159752,-1.3961497120588018,-0.15572020494835398,0.15415641876274408
DNAJC3,-0.24752638673242272,-1.3919088655752772,-0.011589795618253176,0.1695057750901362
COX15,-0.6843191745200581,-1.391768763640203,-0.3757019146033528,0.2217446374565196
ZNF551,-0.25313551303657894,-1.3913647113520389,-0.032035267251854516,0.15890890719074902
FSHB,0.056978351803225996,-1.3897776515775717,0.2021166710420522,0.10443276237323001
ENTR1,-0.28628107289313093,-1.3860246901256192,-0.11633085983117471,0.12261701705079524
HSP90AB1,-0.5567414610715041,-1.384915779731542,-0.23148451193078773,0.2348568439329687
LRRC38,-0.251914493391404,-1.384505477844995,-0.007951496009638407,0.17620948510907872
TRIM71,-0.2378132326149685,-1.3841933795529124,-0.045279653743481564,0.13909442258253998
ACADL,-0.19969546526918702,-1.3804601195815225,-0.010048705565462652,0.1373793831590112
PIM1,-0.2519554394030731,-1.379764497097842,-0.03908609017152055,0.15427948007018297
LCE3B,-0.11974265277577141,-1.3796126698707385,0.10707929593827416,0.16440987653099579
POU3F1,-0.14076607724720255,-1.3755959127708797,0.046434608135673426,0.13608697412148846
COG3,-1.448352927479094,-1.3750838515190316,-0.9423346599055825,0.36799084435070767
RAN,-4.922524280096296,-1.3736899238406786,-4.230457880548292,0.5038010307399398
FTHL17,-0.18299816901304636,-1.3735606806331957,-0.03012927751154885,0.11129387558693564
KISS1R,-0.2065881948717453,-1.3728661065629066,-0.028303846375356826,0.12986288148866848
LAMA3,-0.17615115941738357,-1.372816167217898,0.0032568788553890495,0.1306861344999708
