gene,gene_effect,z_score,mean,stddev
ZFTRAF1,-0.29210364886,-1.7441319269850102,-0.010236964383258253,0.1616085802431184
EIF3H,-1.19312165279,-1.7433938139244813,-0.6328298761327877,0.3213799270033904
PDE4DIPP2,-0.128863577595,-1.7424666733734542,0.24337343212355464,0.21362647298033857
BICDL1,-0.316704749203,-1.7385019705695937,0.010040950776173894,0.18794669520686288
NCOA3,-0.33222703633699996,-1.7378703104640745,-0.014863135682257632,0.18261656162938572
VAV3,-0.249737177255,-1.7325214645337563,0.0322757949973889,0.1627760336742969
CARD9,-0.6453948053949999,-1.7322423073942352,-0.23370251731847164,0.23766437658241113
ZFAT,-0.214263545521,-1.728958444082441,0.005314118024508126,0.12699996596045318
KCNA7,-0.456871640951,-1.728571922002777,-0.11219677286274311,0.19939862709843506
MAD2L1,-1.99777324033,-1.727890084800125,-1.2890204873655562,0.4101839342671089
ECM1,-0.30984324695500004,-1.7269916077140777,-0.02747160633223949,0.16350492924312476
TUBA1B,-1.36063614377,-1.7246941697864404,-0.8964352013954446,0.2691497139066893
ZNF175,-0.271413238707,-1.7240236759524998,0.00043326017836271276,0.1576814185774863
TGM7,-0.295384546366,-1.7234862479311674,0.0457990650740802,0.19796131930244817
SRPRA,-1.0015409584000001,-1.7227289602984284,-0.47701395050900725,0.3044744820451205
LINC00523,-0.584199711988,-1.7186089645841938,-0.22757633592815737,0.20750699164782102
PDZRN4,-0.444210852183,-1.7176649308071272,-0.10211530759813149,0.19916314203615865
KRT222,-0.11905401100299999,-1.716448229227539,0.11995958190087241,0.13924893791375043
PRSS12,-0.407997198377,-1.715197647280926,-0.10106835006859255,0.17894663556411505
PHACTR2,-0.32775577634799996,-1.7137736252887206,-0.00632459189020093,0.18755755119270628
SIAH2,-0.239141613329,-1.713664897066467,0.04778474167459068,0.1674343423237325
KLC4,-0.332756280528,-1.7126915397529503,-0.0629012218524406,0.15756197331043337
GKAP1,-0.284610943838,-1.7110176436389675,0.025172480295983284,0.1810521506225619
NXPE2,-0.155856168026,-1.71088063548547,0.09246750124768033,0.14514377223237282
FCRL3,-0.51962030753,-1.7092173885347723,-0.22113428627444232,0.1746331527269536
GGCT,-0.127723303721,-1.7080980213628778,0.08755272817446312,0.1260325983655763
SUSD1,-0.26478086125399997,-1.7069393032595068,-0.023703922075301018,0.14123345728717332
PSMC1,-1.6122501094600001,-1.7050723929456004,-1.0478136527951802,0.33103371974120516
PAN3,-0.172382020458,-1.7012716855366725,0.06748382053756795,0.14099208435359423
TRAPPC3,-0.705009385364,-1.7003296460973025,-0.2879930045366942,0.24525619592910503
C2CD6,-0.34160906666,-1.6976830865928012,0.04692901208355722,0.228863727165558
NPAP1,-0.258756577608,-1.6963793438113528,0.035721917427306044,0.17359236075917098
