gene,gene_effect,z_score,mean,stddev
APOB,-0.361853634834,-2.364665982021663,0.005634045216677305,0.15540786007184618
RLBP1,-0.630425440576,-2.3641827945597504,-0.1190520241218499,0.2163002867759962
DDX24,-0.9317899493649999,-2.361002040524027,-0.4236292315500082,0.2152309524062101
RAN,-2.4266577829599996,-2.355868472814113,-1.4726982195380567,0.4049290418502977
CLTC,-1.9068492681599998,-2.3514013940920213,-1.0634464118697737,0.358680937422809
MLKL,-0.500197758027,-2.350487449614643,-0.0762205874104435,0.18037840222719184
SLC13A3,-0.469775674542,-2.3481037777569855,-0.07035145849997108,0.17010500976391124
ITGAM,-0.629023960187,-2.3451703070950174,-0.1889836818452444,0.18763681128422494
HPGD,-0.39508078244,-2.3446488737426057,-0.0064852082135949075,0.16573721488886142
COPB2,-2.26037037724,-2.3422008664438705,-1.2652374400470132,0.4248708774085131
GJA4,-0.341106442482,-2.3405045085423275,0.018722421017952524,0.15373987197489097
RRAGC,-0.532719271819,-2.3353879978333922,-0.07571671440991849,0.19568592363798057
RPN1,-0.870487182273,-2.330452149516802,-0.2918030072628739,0.24831412012905354
TTC8,-0.451327307954,-2.329021151182134,-0.05517435621497268,0.1700941837895947
LDLR,-0.4256318308,-2.326886698678843,-0.07684895520471319,0.14989250477615365
EYA3,-0.33855147262900004,-2.325439526246944,0.13107499032222444,0.2019516988726688
RXFP2,-0.434336628162,-2.322181605928684,-0.08521853678332704,0.1503405635835506
ZNF638,-0.561043337319,-2.321074300273443,-0.1418267143198762,0.18061318543302832
SMPD1,-0.390186120647,-2.3198067993806144,-0.04196499685663572,0.15010781237615944
PHF21B,-0.28636099571999996,-2.315597233665584,0.02535119478336476,0.13461416604386126
PARP15,-0.364593477852,-2.3153925297998432,-0.027723429041876652,0.14549155034167988
SLC6A14,-0.633370419625,-2.3110300327962814,-0.2539889573180033,0.16416119951844838
MIF,-0.422487239809,-2.3057214472838776,-0.03474960839079334,0.16816325834803622
GPS1,-1.5202088303299999,-2.304122344789978,-0.8649624426992742,0.28438003264555456
OR51A2,-0.349830619991,-2.2972196740320423,-0.021600885826667488,0.14288130032781285
RNF6,-0.606820089117,-2.29448910469818,-0.16326965047282724,0.19331119844324474
HMX2,-0.303350122685,-2.28722614907664,-0.00934502028993779,0.1285422093105017
GTF2H2B,-0.364592759217,-2.280054843985268,0.015008480640345124,0.16648776710732394
UBQLN4,-0.48743986791599997,-2.2793732954162538,-0.14000316253145523,0.15242641742062554
IFT70B,-0.24947141264000003,-2.2768374879842304,0.11125239010364146,0.15843194986349413
HNRNPC,-1.83173734653,-2.27654791977429,-1.186168357328388,0.2835736439343729
KIF1B,-0.331491237098,-2.276342076296283,-0.0019369492450601645,0.14477362224448284
ACHE,-0.386727172391,-2.273559957415873,-0.01716539509880048,0.16254762760347136
S100A2,-0.326153455372,-2.2714484608130645,-0.032363824765518204,0.12934021426192513
SULT1C4,-0.35771673919299996,-2.267924873073689,-0.016763603039015612,0.15033705049140142
SIGLEC14,-0.518605876818,-2.26206744904816,-0.1386315466591876,0.16797656953982482
MLXIPL,-0.674876065789,-2.2617138811369615,-0.22428441592390558,0.19922575248049607
SIN3A,-0.981835738692,-2.25944954595015,-0.3945310942914333,0.25993262184289745
ASGR2,-0.646716987185,-2.25863725730839,-0.2229419979989143,0.18762419145210457
RFX3,-0.461700224933,-2.258247415877905,-0.1165665506526803,0.15283253369567004
APEX1,-0.40249361220799995,-2.2532913327492508,-0.02172841504018865,0.1689817875007037
ATL3,-0.28829226013,-2.2529443144798775,0.024628397381723854,0.1388940931653545
HNRNPA1,-0.629805717637,-2.2520605428495273,-0.21739868018692188,0.1831243119815333
NEK5,-0.31363002385,-2.2515296468090167,-0.020327923296606876,0.13026792739286197
SEM1,-1.78662855692,-2.2419288061567326,-1.1404642983145346,0.2882180097918293
SH3BP1,-0.330840738496,-2.2418171295496023,0.0012663425623617437,0.14814191428945167
PPP1R3F,-0.45027049328900004,-2.238902652626255,-0.023638835646276276,0.19055391137362787
ITGA3,-0.441813917303,-2.237285485176026,-0.0730647976059089,0.16481987754373625
FRYL,-0.26782266393000004,-2.2341046077394413,0.08809991147458177,0.15931329901544714
RAB21,-0.45312925832400003,-2.231141300103202,-0.07461652371373158,0.1696498265675779
DYNC1I2,-1.61150335868,-2.2297409995580155,-0.9242288837449908,0.3082306308540958
MAPK15,-0.47352268791900004,-2.2269785815516494,-0.1279482398263728,0.15517636808695662
CMC4,-0.5412590088229999,-2.226026093504159,-0.12829006245606153,0.18551846610066108
PSMB9,-0.284590614003,-2.2200364400544337,0.012830049317275948,0.1339710727058982
COPS5,-1.7651753805000001,-2.2187697362407217,-0.9617001599940951,0.3621264556579175
SLC1A5,-0.534179614484,-2.218303907828283,-0.13510749816007178,0.1798996588860628
SOCS5,-0.28571020984,-2.2134236648422623,0.016807439938219277,0.13667408304310233
TRHR,-0.305790314857,-2.2125196041104105,0.051585841882467794,0.1615245153423887
FST,-0.510704595625,-2.211838534443507,-0.17570246873621195,0.15145867190213944
ATP2A3,-0.249564028415,-2.208197154768478,0.04521400939440135,0.13349262640468704
SNRPD1,-2.32295918188,-2.2061097619721477,-1.573569770342419,0.3396881807311644
MPPED1,-1.0448275022700002,-2.2047526145079064,-0.408557519816502,0.28859019296163146
GRIN2B,-0.45936834149899997,-2.2041191827162074,-0.09398308533925336,0.16577381977569403
SDR9C7,-0.397746054955,-2.198561787130689,-0.09481604198460421,0.1377855354093757
